7.687875200000000575e-01 1.001091200000000026e+04
7.717487000000000652e-01 1.000364999999999964e+04
7.747098800000000729e-01 9.994588999999999942e+03
7.776710700000000198e-01 9.991592399999999543e+03
7.806322500000000275e-01 9.984900600000000850e+03
7.835934400000000855e-01 9.976778399999999237e+03
7.865546199999999821e-01 9.964230799999999363e+03
7.895158100000000401e-01 9.951309300000000803e+03
7.924769900000000478e-01 9.935715000000000146e+03
7.954381800000001057e-01 9.920884200000000419e+03
7.983993600000000024e-01 9.909440699999999197e+03
8.013605400000000101e-01 9.896402200000000448e+03
8.043217300000000680e-01 9.883827900000000227e+03
8.072829100000000757e-01 9.871732299999999668e+03
8.102441000000001337e-01 9.858392799999999625e+03
8.132052800000000303e-01 9.843367500000000291e+03
8.161664699999999772e-01 9.834227600000000166e+03
8.191276500000000960e-01 9.823923600000000079e+03
8.220888400000000429e-01 9.817148400000000038e+03
8.250500199999999396e-01 9.808596100000000661e+03
8.280112000000001693e-01 9.799923899999999776e+03
8.309723900000000052e-01 9.786424199999999473e+03
8.339335700000000129e-01 9.773708500000000640e+03
8.368947600000000708e-01 9.767521399999999630e+03
8.398559400000000785e-01 9.760999400000000605e+03
8.428171300000001365e-01 9.749758499999999913e+03
8.457783100000000331e-01 9.734440699999999197e+03
8.487394999999999801e-01 9.720017099999999118e+03
8.517006800000000988e-01 9.707323899999999412e+03
8.546618600000001065e-01 9.695592300000000250e+03
8.576230499999999424e-01 9.681501500000000306e+03
8.605842300000001721e-01 9.665993599999999788e+03
8.635454200000000080e-01 9.650286200000000463e+03
8.665066000000000157e-01 9.636927999999999884e+03
8.694677900000000736e-01 9.624790399999999863e+03
8.724289700000000813e-01 9.613316300000000410e+03
8.753901600000001393e-01 9.602094600000000355e+03
8.783513400000000360e-01 9.590014800000000832e+03
8.813125299999999829e-01 9.574867599999999584e+03
8.842737100000001016e-01 9.560360699999999269e+03
8.872348900000001093e-01 9.546162500000000364e+03
8.901960799999999452e-01 9.527955799999999726e+03
8.931572600000001749e-01 9.506495800000000600e+03
8.961184500000000108e-01 9.483244899999999689e+03
8.990796300000000185e-01 9.463602500000000873e+03
9.020408200000000765e-01 9.449845600000000559e+03
9.050020000000000842e-01 9.430231999999999971e+03
9.079631900000001421e-01 9.412193400000000111e+03
9.109243700000000388e-01 9.391220799999999144e+03
9.138855500000000465e-01 9.370703199999999924e+03
9.168467400000001044e-01 9.349504000000000815e+03
9.198079200000001121e-01 9.328048699999999371e+03
9.227691099999999480e-01 9.305322000000000116e+03
9.257302899999999557e-01 9.288336100000000442e+03
9.286914800000000136e-01 9.276779399999999441e+03
9.316526600000000213e-01 9.266870600000000195e+03
9.346138500000000793e-01 9.253104400000000169e+03
9.375750300000000870e-01 9.239322500000000218e+03
9.405362099999999836e-01 9.226625000000000000e+03
9.434974000000000416e-01 9.215026299999999537e+03
9.464585800000000493e-01 9.201441800000000512e+03
9.494197700000001072e-01 9.190428099999999176e+03
9.523809500000001149e-01 9.176581700000000637e+03
9.553421399999999508e-01 9.162054099999999380e+03
9.583033199999999585e-01 9.149198200000000725e+03
9.612645100000000165e-01 9.137037599999999657e+03
9.642256900000000241e-01 9.127514100000000326e+03
9.671868699999999208e-01 9.120912599999999657e+03
9.701480600000000898e-01 9.108741200000000390e+03
9.731092399999999865e-01 9.098169499999999971e+03
9.760704300000000444e-01 9.086967000000000553e+03
9.790316100000000521e-01 9.075506499999999505e+03
9.819928000000001100e-01 9.064135599999999613e+03
9.849539800000001177e-01 9.053504899999999907e+03
9.879151699999999536e-01 9.044351399999999558e+03
9.908763499999999613e-01 9.034792799999999261e+03
9.938375400000000193e-01 9.021259200000000419e+03
9.967987200000000270e-01 9.005921000000000276e+03
9.997598999999999236e-01 8.985836799999999130e+03
1.002721100000000032e+00 8.965076699999999619e+03
1.005682299999999918e+00 8.942883799999999610e+03
1.008643500000000026e+00 8.923391700000000128e+03
1.011604600000000076e+00 8.908355700000000070e+03
1.014565799999999962e+00 8.890867700000000696e+03
1.017527000000000070e+00 8.871326900000000023e+03
1.020488199999999956e+00 8.850799300000000585e+03
1.023449400000000065e+00 8.832159700000000157e+03
1.026410599999999951e+00 8.815145699999999124e+03
1.029371700000000001e+00 8.800137399999999616e+03
1.032332899999999887e+00 8.788210300000000643e+03
1.035294099999999995e+00 8.777112999999999374e+03
1.038255300000000103e+00 8.761585999999999331e+03
1.041216499999999989e+00 8.746564200000000710e+03
1.044177700000000097e+00 8.729621499999999287e+03
1.047138899999999984e+00 8.713713900000000649e+03
1.050100000000000033e+00 8.699867700000000696e+03
1.053061199999999920e+00 8.690510599999999613e+03
1.056022400000000028e+00 8.681764699999999721e+03
1.058983600000000136e+00 8.672700500000000829e+03
1.061944800000000022e+00 8.660538500000000568e+03
1.064906000000000130e+00 8.647682699999999386e+03
1.067867099999999958e+00 8.636147199999999430e+03
1.070828300000000066e+00 8.624566199999999299e+03
1.073789499999999952e+00 8.616804099999999380e+03
1.076750700000000061e+00 8.614688700000000608e+03
1.079711900000000169e+00 8.608989100000000690e+03
1.082673100000000055e+00 8.603375000000000000e+03
1.085634300000000163e+00 8.594189300000000003e+03
1.088595399999999991e+00 8.585690899999999601e+03
1.091556600000000099e+00 8.577741799999999785e+03
1.094517799999999985e+00 8.565939800000000105e+03
1.097479000000000093e+00 8.554966700000000856e+03
1.100440200000000202e+00 8.543276200000000244e+03
1.103401400000000088e+00 8.535742500000000291e+03
1.106362500000000137e+00 8.529936600000000908e+03
1.109323700000000024e+00 8.522699599999999919e+03
1.112284900000000132e+00 8.515884500000000116e+03
1.115246100000000018e+00 8.511828100000000632e+03
1.118207300000000126e+00 8.507358500000000276e+03
1.121168500000000012e+00 8.500812500000000000e+03
1.124129699999999898e+00 8.492017200000000230e+03
1.127090800000000170e+00 8.480963799999999537e+03
1.130052000000000056e+00 8.465245899999999892e+03
1.133013200000000165e+00 8.447525200000000041e+03
1.135974400000000051e+00 8.429530600000000049e+03
1.138935599999999937e+00 8.417316899999999805e+03
1.141896800000000045e+00 8.402250500000000102e+03
1.144857900000000095e+00 8.383876399999999194e+03
1.147819100000000203e+00 8.365645800000000236e+03
1.150780299999999867e+00 8.350708599999999933e+03
1.153741499999999975e+00 8.336938899999999194e+03
1.156702700000000084e+00 8.322310600000000704e+03
1.159663899999999970e+00 8.304733599999999569e+03
1.162625100000000078e+00 8.290413699999999153e+03
1.165586200000000128e+00 8.281025700000000143e+03
1.168547400000000014e+00 8.273915100000000166e+03
1.171508599999999900e+00 8.265458300000000236e+03
1.174469800000000008e+00 8.256183899999999994e+03
1.177431000000000116e+00 8.245681899999999587e+03
1.180392200000000003e+00 8.233928599999999278e+03
1.183353300000000052e+00 8.222725000000000364e+03
1.186314499999999938e+00 8.217036899999999150e+03
1.189275700000000047e+00 8.206819100000000617e+03
1.192236899999999933e+00 8.196255300000000716e+03
1.195198100000000041e+00 8.187750799999999799e+03
1.198159300000000149e+00 8.181777299999999741e+03
1.201120399999999977e+00 8.179920500000000175e+03
1.204081600000000085e+00 8.179757400000000416e+03
1.207042799999999971e+00 8.180434900000000198e+03
1.210004000000000079e+00 8.177329200000000128e+03
1.212965200000000188e+00 8.172764900000000125e+03
1.215926400000000074e+00 8.169514500000000226e+03
1.218887600000000182e+00 8.166731399999999667e+03
1.221848700000000010e+00 8.161005900000000111e+03
1.224809900000000118e+00 8.150742699999999786e+03
1.227771100000000004e+00 8.139572400000000016e+03
1.230732300000000112e+00 8.132744099999999889e+03
1.233693500000000220e+00 8.128787900000000263e+03
1.236654700000000107e+00 8.122914799999999559e+03
1.239615800000000156e+00 8.113697699999999713e+03
1.242577000000000043e+00 8.105213800000000447e+03
1.245538200000000151e+00 8.097391400000000431e+03
1.248499400000000037e+00 8.088248199999999997e+03
1.251460600000000145e+00 8.076226999999999862e+03
1.254421800000000253e+00 8.064244399999999587e+03
1.257382999999999917e+00 8.055698699999999917e+03
1.260344100000000189e+00 8.048283199999999852e+03
1.263305300000000075e+00 8.036870100000000093e+03
1.266266500000000184e+00 8.023211800000000039e+03
1.269227700000000070e+00 8.010636099999999715e+03
1.272188899999999956e+00 7.997284599999999955e+03
1.275150100000000064e+00 7.982810199999999895e+03
1.278111200000000114e+00 7.973922700000000077e+03
1.281072400000000222e+00 7.964724799999999959e+03
1.284033600000000108e+00 7.958582400000000234e+03
1.286994800000000216e+00 7.955122199999999793e+03
1.289956000000000103e+00 7.950747099999999591e+03
1.292917199999999989e+00 7.945297800000000279e+03
1.295878400000000097e+00 7.938840000000000146e+03
1.298839500000000147e+00 7.937309799999999996e+03
1.301800700000000255e+00 7.937300199999999677e+03
1.304761899999999919e+00 7.936651300000000447e+03
1.307723100000000027e+00 7.933474000000000160e+03
1.310684300000000135e+00 7.930476300000000265e+03
1.313645500000000022e+00 7.929955600000000231e+03
1.316606600000000071e+00 7.934706600000000435e+03
1.319567799999999957e+00 7.940445099999999911e+03
1.322529000000000066e+00 7.941465299999999843e+03
1.325490199999999952e+00 7.943192100000000210e+03
1.328451400000000060e+00 7.944352899999999863e+03
1.331412600000000168e+00 7.944766200000000026e+03
1.334373700000000218e+00 7.944418499999999767e+03
1.337334900000000104e+00 7.940909700000000157e+03
1.340296099999999990e+00 7.939422999999999774e+03
1.343257300000000098e+00 7.936595199999999750e+03
1.346218499999999985e+00 7.933408499999999549e+03
1.349179700000000093e+00 7.929586599999999635e+03
1.352140900000000201e+00 7.927493699999999990e+03
1.355102000000000029e+00 7.925378999999999905e+03
1.358063200000000137e+00 7.927291599999999562e+03
1.361024400000000023e+00 7.926088399999999638e+03
1.363985600000000131e+00 7.923742199999999684e+03
1.366946800000000017e+00 7.918827800000000025e+03
1.369908000000000126e+00 7.914899400000000242e+03
1.372869099999999953e+00 7.908202500000000327e+03
1.375830300000000062e+00 7.902014799999999923e+03
1.378791500000000170e+00 7.894340500000000247e+03
1.381752700000000056e+00 7.888989099999999780e+03
1.384713900000000164e+00 7.881777200000000448e+03
1.387675100000000050e+00 7.875331000000000131e+03
1.390636300000000158e+00 7.871636300000000119e+03
1.393597399999999986e+00 7.869516400000000431e+03
1.396558600000000094e+00 7.870809299999999894e+03
1.399519800000000203e+00 7.874989300000000185e+03
1.402481000000000089e+00 7.874429900000000089e+03
1.405442200000000197e+00 7.875828099999999722e+03
1.408403400000000083e+00 7.878062299999999595e+03
1.411364500000000133e+00 7.879729299999999967e+03
1.414325700000000019e+00 7.882041500000000269e+03
1.417286900000000127e+00 7.886069999999999709e+03
1.420248100000000235e+00 7.890932200000000194e+03
1.423209300000000121e+00 7.893099100000000362e+03
1.426170500000000008e+00 7.897747500000000400e+03
1.429131700000000116e+00 7.904846099999999751e+03
1.432092800000000166e+00 7.912638299999999617e+03
1.435054000000000052e+00 7.919183200000000397e+03
1.438015200000000160e+00 7.924177700000000186e+03
1.440976400000000046e+00 7.925925400000000081e+03
1.443937599999999932e+00 7.928853500000000167e+03
1.446898800000000040e+00 7.931914700000000266e+03
1.449859900000000090e+00 7.936182899999999790e+03
1.452821100000000198e+00 7.938377000000000407e+03
1.455782300000000085e+00 7.942742400000000089e+03
1.458743499999999971e+00 7.945568800000000010e+03
1.461704700000000079e+00 7.950646600000000035e+03
1.464665899999999965e+00 7.949327500000000327e+03
1.467627100000000073e+00 7.949422199999999975e+03
1.470588200000000123e+00 7.951793599999999969e+03
1.473549400000000009e+00 7.955014199999999619e+03
1.476510600000000117e+00 7.956857299999999668e+03
1.479471800000000004e+00 7.957996900000000096e+03
1.482433000000000112e+00 7.956715600000000450e+03
1.485394199999999998e+00 7.955814599999999700e+03
1.488355300000000048e+00 7.949930800000000090e+03
1.491316499999999934e+00 7.952010299999999916e+03
1.494277700000000042e+00 7.952027000000000044e+03
1.497238900000000150e+00 7.951920100000000275e+03
1.500200100000000036e+00 7.953774699999999939e+03
1.503161300000000145e+00 7.956296699999999873e+03
1.506122399999999972e+00 7.959429699999999684e+03
1.509083600000000080e+00 7.963886700000000019e+03
1.512044799999999967e+00 7.969977899999999863e+03
1.515006000000000075e+00 7.978296800000000076e+03
1.517967200000000183e+00 7.984634600000000319e+03
1.520928400000000069e+00 7.992336299999999937e+03
1.523889600000000177e+00 8.001868900000000394e+03
1.526850700000000005e+00 8.009594900000000052e+03
1.529811900000000113e+00 8.019349799999999959e+03
1.532773099999999999e+00 8.022739499999999680e+03
1.535734300000000108e+00 8.029710000000000036e+03
1.538695500000000216e+00 8.039738400000000183e+03
1.541656700000000102e+00 8.052599299999999857e+03
1.544617800000000152e+00 8.063100300000000061e+03
1.547579000000000038e+00 8.074375500000000102e+03
1.550540200000000146e+00 8.086249700000000303e+03
1.553501400000000032e+00 8.101518900000000031e+03
1.556462600000000140e+00 8.115243999999999687e+03
1.559423800000000249e+00 8.130251699999999801e+03
1.562384999999999913e+00 8.144569300000000112e+03
1.565346100000000185e+00 8.156749099999999999e+03
1.568307300000000071e+00 8.167366799999999785e+03
1.571268500000000179e+00 8.178998899999999594e+03
1.574229700000000065e+00 8.188415799999999763e+03
1.577190900000000173e+00 8.198363900000000285e+03
1.580152100000000059e+00 8.205373400000000402e+03
1.583113200000000109e+00 8.215879600000000210e+03
1.586074400000000217e+00 8.225741700000000492e+03
1.589035600000000104e+00 8.231373799999999392e+03
1.591996800000000212e+00 8.237741099999999278e+03
1.594958000000000098e+00 8.244646899999999732e+03
1.597919199999999984e+00 8.250701300000000629e+03
1.600880400000000314e+00 8.256547699999999168e+03
1.603841500000000142e+00 8.261649499999999534e+03
1.606802700000000250e+00 8.268773600000000442e+03
1.609763900000000136e+00 8.276949300000000221e+03
1.612725100000000245e+00 8.284689099999999598e+03
1.615686300000000131e+00 8.294320700000000215e+03
1.618647500000000239e+00 8.300894299999999930e+03
1.621608600000000067e+00 8.308499400000000605e+03
1.624569800000000175e+00 8.316547399999999470e+03
1.627531000000000283e+00 8.325447899999999208e+03
1.630492200000000169e+00 8.334835600000000341e+03
1.633453400000000277e+00 8.350619599999999991e+03
1.636414600000000164e+00 8.365230199999999968e+03
1.639375799999999828e+00 8.383439500000000407e+03
1.642336900000000099e+00 8.394795200000000477e+03
1.645298100000000208e+00 8.411005400000000009e+03
1.648259300000000316e+00 8.424839400000000751e+03
1.651220500000000202e+00 8.439012000000000626e+03
1.654181700000000310e+00 8.450371199999999590e+03
1.657142899999999974e+00 8.464840299999999843e+03
1.660104000000000246e+00 8.478923699999999371e+03
1.663065200000000132e+00 8.497559400000000096e+03
1.666026400000000240e+00 8.513339799999999741e+03
1.668987600000000349e+00 8.532023999999999432e+03
1.671948800000000013e+00 8.550397199999999430e+03
1.674909999999999899e+00 8.569575100000000020e+03
1.677871100000000171e+00 8.591672699999999168e+03
1.680832300000000279e+00 8.615511200000000827e+03
1.683793500000000165e+00 8.634951300000000629e+03
1.686754699999999829e+00 8.657909700000000157e+03
1.689715899999999937e+00 8.677015900000000329e+03
1.692677100000000046e+00 8.694386500000000524e+03
1.695638299999999932e+00 8.711154000000000451e+03
1.698599400000000204e+00 8.726359399999999368e+03
1.701560599999999868e+00 8.745424899999999980e+03
1.704521799999999976e+00 8.760457200000000739e+03
1.707482999999999862e+00 8.773043299999999363e+03
1.710444199999999970e+00 8.783486999999999171e+03
1.713405400000000078e+00 8.798012699999999313e+03
1.716366500000000350e+00 8.814910799999999654e+03
1.719327700000000014e+00 8.834062900000000809e+03
1.722288899999999900e+00 8.849513300000000527e+03
1.725250100000000009e+00 8.868691300000000410e+03
1.728211299999999895e+00 8.885973799999999756e+03
1.731172500000000003e+00 8.905117200000000594e+03
1.734133700000000111e+00 8.923474000000000160e+03
1.737094799999999939e+00 8.944410799999999654e+03
1.740056000000000047e+00 8.964358399999999165e+03
1.743017199999999933e+00 8.987349899999999252e+03
1.745978400000000041e+00 9.008234399999999368e+03
1.748939599999999928e+00 9.034475300000000061e+03
1.751900800000000036e+00 9.054871499999999287e+03
1.754861899999999864e+00 9.075390900000000329e+03
1.757823099999999972e+00 9.098248600000000806e+03
1.760784300000000080e+00 9.126024699999999939e+03
1.763745499999999966e+00 9.154001399999999194e+03
1.766706700000000074e+00 9.179908199999999852e+03
1.769667899999999960e+00 9.200148999999999432e+03
1.772629100000000069e+00 9.228206700000000637e+03
1.775590199999999896e+00 9.258023699999999735e+03
1.778551400000000005e+00 9.289725399999999354e+03
1.781512600000000113e+00 9.320103900000000067e+03
1.784473799999999999e+00 9.349263899999999921e+03
1.787435000000000107e+00 9.379878399999999601e+03
1.790396199999999993e+00 9.407831799999999930e+03
1.793357300000000043e+00 9.436979100000000471e+03
1.796318499999999929e+00 9.466756499999999505e+03
1.799279700000000037e+00 9.496917299999999159e+03
1.802240900000000146e+00 9.531450899999999820e+03
1.805202100000000032e+00 9.569725200000000768e+03
1.808163300000000140e+00 9.604773800000000847e+03
1.811124399999999968e+00 9.638195900000000620e+03
1.814085600000000076e+00 9.666682800000000498e+03
1.817046799999999962e+00 9.696532900000000154e+03
1.820008000000000070e+00 9.724292799999999261e+03
1.822969200000000178e+00 9.752643099999999322e+03
1.825930400000000065e+00 9.782330700000000434e+03
1.828891600000000173e+00 9.815286599999999453e+03
1.831852700000000000e+00 9.847082800000000134e+03
1.834813900000000109e+00 9.887295799999999872e+03
1.837775099999999995e+00 9.928477500000000873e+03
1.840736300000000103e+00 9.976238400000000183e+03
1.843697500000000211e+00 1.002450200000000041e+04
1.846658700000000097e+00 1.007309100000000035e+04
1.849619800000000147e+00 1.012262399999999980e+04
1.852581000000000033e+00 1.016849300000000039e+04
1.855542200000000141e+00 1.021470199999999932e+04
1.858503400000000028e+00 1.026395000000000073e+04
1.861464600000000136e+00 1.031002800000000025e+04
1.864425800000000244e+00 1.035874599999999919e+04
1.867387000000000130e+00 1.040126800000000003e+04
1.870348100000000180e+00 1.043793200000000070e+04
1.873309300000000066e+00 1.047633899999999994e+04
1.876270500000000174e+00 1.051519199999999910e+04
1.879231700000000060e+00 1.056488800000000083e+04
1.882192900000000169e+00 1.061398899999999958e+04
1.885154100000000277e+00 1.066494700000000012e+04
1.888115200000000105e+00 1.071500799999999981e+04
1.891076400000000213e+00 1.077060200000000077e+04
1.894037600000000099e+00 1.082566200000000026e+04
1.896998800000000207e+00 1.088410399999999936e+04
1.899960000000000093e+00 1.093809599999999955e+04
1.902921200000000201e+00 1.100233899999999994e+04
1.905882400000000310e+00 1.106936700000000019e+04
1.908843500000000137e+00 1.113917699999999968e+04
1.911804700000000246e+00 1.120624300000000039e+04
1.914765900000000132e+00 1.127473099999999977e+04
1.917727100000000240e+00 1.134296199999999953e+04
1.920688300000000126e+00 1.141580500000000029e+04
1.923649500000000234e+00 1.148837399999999980e+04
1.926610600000000062e+00 1.156317400000000089e+04
1.929571800000000170e+00 1.163475799999999981e+04
1.932533000000000278e+00 1.170326900000000023e+04
1.935494200000000165e+00 1.177069199999999910e+04
1.938455400000000273e+00 1.183282400000000052e+04
1.941416600000000159e+00 1.189674699999999939e+04
1.944377799999999823e+00 1.196752200000000084e+04
1.947338900000000095e+00 1.204091699999999946e+04
1.950300100000000203e+00 1.211815400000000045e+04
1.953261300000000311e+00 1.219937199999999939e+04
1.956222500000000197e+00 1.227739199999999983e+04
1.959183700000000306e+00 1.235950499999999920e+04
1.962144899999999970e+00 1.243506500000000051e+04
1.965106000000000241e+00 1.251415899999999965e+04
1.968067200000000128e+00 1.259129800000000068e+04
1.971028400000000236e+00 1.267855199999999968e+04
1.973989600000000344e+00 1.277163500000000022e+04
1.976950800000000008e+00 1.286584300000000076e+04
1.979911999999999894e+00 1.295959100000000035e+04
1.982873100000000166e+00 1.306458799999999974e+04
1.985834300000000274e+00 1.317018300000000090e+04
1.988795500000000160e+00 1.328603299999999945e+04
1.991756699999999825e+00 1.339881999999999971e+04
1.994717899999999933e+00 1.351012399999999980e+04
1.997679100000000041e+00 1.361914300000000003e+04
2.000640300000000149e+00 1.373254000000000087e+04
2.003601400000000421e+00 1.385172099999999955e+04
2.006562600000000085e+00 1.397876599999999962e+04
2.009523799999999749e+00 1.410054999999999927e+04
2.012484999999999857e+00 1.422259300000000076e+04
2.015446199999999966e+00 1.433989300000000003e+04
2.018407400000000074e+00 1.446592699999999968e+04
2.021368500000000346e+00 1.459783799999999974e+04
2.024329700000000010e+00 1.472650000000000000e+04
2.027290900000000118e+00 1.486541200000000026e+04
2.030252099999999782e+00 1.500115400000000045e+04
2.033213299999999890e+00 1.514796099999999933e+04
2.036174499999999998e+00 1.529091699999999946e+04
2.039135700000000107e+00 1.543607400000000052e+04
2.042096799999999934e+00 1.557642200000000048e+04
2.045058000000000042e+00 1.571427700000000004e+04
2.048019200000000151e+00 1.584860100000000057e+04
2.050980399999999815e+00 1.599213500000000022e+04
2.053941599999999923e+00 1.613415600000000086e+04
2.056902800000000031e+00 1.628336299999999937e+04
2.059863899999999859e+00 1.642849899999999980e+04
2.062825099999999967e+00 1.658326199999999881e+04
2.065786300000000075e+00 1.674304499999999825e+04
2.068747500000000183e+00 1.691350200000000041e+04
2.071708699999999848e+00 1.708058299999999872e+04
2.074669899999999956e+00 1.724715000000000146e+04
2.077631100000000064e+00 1.741002999999999884e+04
2.080592199999999892e+00 1.757390899999999965e+04
2.083553400000000000e+00 1.774074000000000160e+04
2.086514600000000108e+00 1.790533299999999872e+04
2.089475800000000216e+00 1.807584100000000035e+04
2.092436999999999880e+00 1.825531999999999971e+04
2.095398199999999989e+00 1.843298800000000119e+04
2.098359299999999816e+00 1.861346800000000076e+04
2.101320499999999925e+00 1.880072999999999956e+04
2.104281700000000033e+00 1.899882400000000052e+04
2.107242900000000141e+00 1.921430199999999968e+04
2.110204100000000249e+00 1.943391200000000026e+04
2.113165299999999913e+00 1.966959899999999834e+04
2.116126500000000021e+00 1.989707400000000052e+04
2.119087599999999849e+00 2.012431499999999869e+04
2.122048799999999957e+00 2.034122699999999895e+04
2.125010000000000066e+00 2.055478299999999945e+04
2.127971200000000174e+00 2.076436000000000058e+04
2.130932400000000282e+00 2.097001199999999881e+04
2.133893599999999946e+00 2.116513200000000143e+04
2.136854700000000218e+00 2.135743200000000070e+04
2.139815899999999882e+00 2.153745599999999831e+04
2.142777099999999990e+00 2.172692299999999886e+04
2.145738300000000098e+00 2.191775999999999840e+04
2.148699500000000207e+00 2.210696299999999974e+04
2.151660700000000315e+00 2.229324299999999857e+04
2.154621800000000142e+00 2.248515699999999924e+04
2.157583000000000251e+00 2.267271500000000015e+04
2.160544199999999915e+00 2.285017599999999948e+04
2.163505400000000023e+00 2.301762099999999919e+04
2.166466600000000131e+00 2.318810699999999997e+04
2.169427800000000239e+00 2.336112199999999939e+04
2.172389000000000348e+00 2.353715299999999843e+04
2.175350100000000175e+00 2.371020500000000175e+04
2.178311300000000283e+00 2.387018300000000090e+04
2.181272499999999948e+00 2.403854100000000108e+04
2.184233700000000056e+00 2.420450899999999820e+04
2.187194900000000164e+00 2.437068200000000070e+04
2.190156100000000272e+00 2.453069199999999910e+04
2.193117200000000100e+00 2.468172599999999875e+04
2.196078400000000208e+00 2.481969099999999889e+04
2.199039600000000316e+00 2.495216900000000169e+04
2.202000799999999980e+00 2.506926900000000023e+04
2.204962000000000089e+00 2.518497000000000116e+04
2.207923200000000197e+00 2.528865399999999863e+04
2.210884400000000305e+00 2.538910199999999895e+04
2.213845500000000133e+00 2.549029999999999927e+04
2.216806700000000241e+00 2.559460299999999916e+04
2.219767900000000349e+00 2.569068999999999869e+04
2.222729100000000013e+00 2.578820000000000073e+04
2.225690300000000121e+00 2.587198199999999997e+04
2.228651500000000230e+00 2.596036000000000058e+04
2.231612600000000057e+00 2.603828600000000006e+04
2.234573800000000166e+00 2.610017599999999948e+04
2.237535000000000274e+00 2.615458299999999872e+04
2.240496200000000382e+00 2.620249000000000160e+04
2.243457400000000046e+00 2.624765899999999965e+04
2.246418600000000154e+00 2.627736899999999878e+04
2.249379800000000262e+00 2.628831399999999849e+04
2.252340900000000090e+00 2.628586699999999837e+04
2.255302100000000198e+00 2.627647799999999916e+04
2.258263300000000307e+00 2.626276099999999860e+04
2.261224500000000415e+00 2.624106200000000172e+04
2.264185700000000079e+00 2.619881399999999849e+04
2.267146899999999743e+00 2.615588499999999840e+04
2.270108000000000015e+00 2.609771700000000055e+04
2.273069200000000123e+00 2.603827500000000146e+04
2.276030400000000231e+00 2.597213999999999942e+04
2.278991600000000339e+00 2.590550500000000102e+04
2.281952800000000003e+00 2.582235699999999997e+04
2.284914000000000112e+00 2.572816600000000108e+04
2.287875199999999776e+00 2.561571800000000076e+04
2.290836300000000048e+00 2.551036999999999898e+04
2.293797500000000156e+00 2.539756699999999910e+04
2.296758700000000264e+00 2.528568400000000111e+04
2.299719899999999928e+00 2.516130900000000111e+04
2.302681100000000036e+00 2.502392399999999907e+04
2.305642300000000144e+00 2.487988899999999921e+04
2.308603400000000416e+00 2.474182099999999991e+04
2.311564600000000080e+00 2.460912299999999959e+04
2.314525799999999744e+00 2.447880900000000111e+04
2.317486999999999853e+00 2.434357600000000093e+04
2.320448199999999961e+00 2.420318899999999849e+04
2.323409400000000069e+00 2.406012700000000041e+04
